CVE ID,Hash value,CWE ID,Software,Type of patch statements,Patch statement function,Critical variables,Vulnerability-triggered function,Vulnerability-triggered line numbers,Vulnerability-triggered statements,Type of vulnerability-triggered statements,List of functions from to-be-patched function to vulnerability-triggered function,Cross-function or not,Type of cross-function vulnerabilities,The number of cross-function layers
CVE-2018-11506,f7068114d45ec55996b9040e98111afa56e010fe,CWE-787,linux,"P-1;
P-4;
P-9;",sr_do_ioctl,"[""cgc"", ""sense""]",scsi_execute,303,"[""memcpy(sense, rq->sense, SCSI_SENSE_BUFFERSIZE);""]",T-1;,"sr_do_ioctl
scsi_execute",Yes,caller type,2
CVE-2018-12896,78c9c4dfbf8c04883941445a195276bb4bb92c76,CWE-190,linux,P-2;,"timer_overrun_to_int
common_hrtimer_rearm
posixtimer_rearm
posix_timer_fn
common_timer_get
SYSCALL_DEFINE1","[""info"", ""si_overrun"", ""timr"", ""it_overrun""]",posixtimer_rearm,"[327, 794]","[""info->si_overrun+= timr->it_overrun_last;"", ""overrun= timr->it_overrun_last;""]",T-4;,posixtimer_rearm,No,None,1
CVE-2018-13095,23fcb3340d033d9f081e21e6c12c2db7eaa541d3,CWE-787,linux,P-10;,"xfs_dinode_verify
xfs_dinode_verify_fork","[""di_nextents""]",xfs_inode_from_disk,250,"[""to->di_nextents= be32_to_cpu(from->di_nextents);""]",T-3;,"xfs_dinode_verify
xfs_iread
xfs_inode_from_disk",Yes,callee type,3
CVE-2018-1130,67f93df79aeefc3add4e4b31a752600f834236e2,CWE-476,linux,P-9;,dccp_sendmsg,"[""sk"", ""sk_state""]",ccid_hc_tx_send_packet,169,"[""if（ccid->ccid_ops->ccid_hc_tx_send_packet != NULL);""]",T-14;,"dccp_sendmsg
dccp_write_xmit
ccid_hc_tx_send_packet",Yes,caller type,3
CVE-2016-10169,4bc05fc490b66ef2d45b1de26abf1455b486b0dc,CWE-125,WavPack,P-9;,get_word,"[""high，low""]",read_code,574,"[""bitcount= count_bits(maxcode);""]",T-2;,"get_word
read_code",Yes,caller type,2
CVE-2016-10172,4bc05fc490b66ef2d45b1de26abf1455b486b0dc,CWE-125,WavPack,P-10;,read_new_config_info,"[""bytecnt_x000D_"", ""* byteptr""]",read_new_config_info,565,"[""wpc->config.qmode= (wpc->config.qmode & ~0xff) | * byteptr++;""]",T-2;,read_new_config_info,No,None,1
CVE-2018-19841,bba5389dc598a92bdf2b297c3ea34620b6679b5b,CWE-125,WavPack,P-10;,WavpackVerifySingleBlock,"[""* dp""]",WavpackVerifySingleBlock,"
1215","[""meta_id= * dp++;""]",T-2;,WavpackVerifySingleBlock,No,None,1
CVE-2018-6767,d5bf76b5a88d044a1be1d5656698e3ba737167e5,CWE-125,WavPack,P-10;,"ParseRiffHeaderConfig
WriteRiffHeader","[""chunk_head"", ""er"", ""ckSize""]",,621,"[""* lpNumberOfBytesRead+= bcount;""]",T-3;,"WriteRiffHeader
DoReadFile
",Yes,caller type,2
CVE-2018-7253,36a24c7881427d2e1e4dc1cef58f19eee0d13aec,CWE-125,WavPack,P-9;,ParseDsdiffHeaderConfig,"[""prop_chunk_x000D_"", ""dff_chunk_header"", ""ckDataSize""]",ParseDsdiffHeaderConfig,172,"[""char * cptr= prop_chunk + 4, _x000D_ * eptr= prop_chunk + dff_chunk_header.ckDataSize;""]",T-3;,ParseDsdiffHeaderConfig,No,None,1
CVE-2018-7254,8e3fe45a7bac31d9a3b558ae0079e2d92a04799e,CWE-125,WavPack,P-1;,ParseCaffHeaderConfig,"[""TMH_full"", ""[ ] _x000D_"", ""TMH_std"", ""[ ]""]",ParseCaffHeaderConfig,425,"[""channel_reorder= (unsigned char *) _x000D_ strdup(layouts[i].mChannelReorder);""]",T-2;,ParseCaffHeaderConfig,No,None,1
CVE-2018-13406,9f645bcc566a1e9f921bdae7528a01ced5bc3713,CWE-190,linux,P-4;,uvesafb_setcmap,"[""cmap"", ""len""]",uvesafb_setcmap,1047,"[""entries= kmalloc(sizeof (* entries) * cmap->len, GFP_KERNEL);""]",T-1;,uvesafb_setcmap,No,None,1
CVE-2018-5332,c095508770aebf1b9218e77026e48345d719b17c,CWE-787,linux,P-9;,rds_rdma_extra_size,"[""rm""]",,1089,"[""rm= rds_message_alloc(ret, GFP_KERNEL);""]",T-1;,"rds_rdma_extra_size
rds_rm_size
rds_sendmsg
",Yes,callee type,3
CVE-2018-14646,f428fe4a04cc339166c8bbd489789760de3a0cee,CWE-476,linux,"P-4;
P-10;","get_target_net
rtnl_dump_ifinfo
rtnl_getlink","[""skb""]",rtnl_getlink,1695,"[""if (!netlink_ns_capable(skb, net->user_ns, CAP_NET_ADMIN)) {;""]",T-15;,"get_target_net
rtnl_dump_ifinfo
rtnl_getlink",Yes,caller type,3
CVE-2018-6927,fbe0e839d1e22d88810f3ee3e2f1479be4c0aa4a,CWE-190,linux,P-9;,futex_requeue,"[""nr_wake；"", ""nr_requeue""]",futex_requeue,2041,"[""if (task_count - nr_wake >= nr_requeue);""]",T-4;,futex_requeue,No,None,1
CVE-2018-7492,f3069c6d33f6ae63a1668737bc78aaaa51bff7ca,CWE-476,linux,P-10;,__rds_rdma_map,"[""rs"", ""rs_transport""]",__rds_rdma_map,191,"[""if (!rs->rs_transport->get_mr) {;""]",T-14;,__rds_rdma_map,No,None,1
CVE-2018-8087,0ddcff49b672239dda94d70d0fcf50317a9f4b51,CWE-772,linux,P-3;,hwsim_new_radio_nl,"[""hwname""]",hwsim_new_radio_nl,3201,"[""return - EINVAL;""]",T-10;,hwsim_new_radio_nl,No,None,1
CVE-2018-8043,297a6961ffb8ff4dc66c9fbf53b924bd1dda05d5,CWE-476,linux,P-9;,unimac_mdio_probe,"[""r""]",unimac_mdio_probe,212,"[""priv->base= devm_ioremap(& pdev->dev, r->start, resource_size(r));""]",T-14;,unimac_mdio_probe,No,None,1
CVE-2019-11810,bcf3b67d16a4c8ffae0aa79de5853435e683945c,CWE-476,linux,P-11;,megasas_alloc_cmds,"[""instance"", ""cmd_list""]",megasas_free_cmds,4109,"[""kfree(instance->cmd_list[i]);""]",T-14;,"megasas_alloc_cmds
megasas_free_cmds",Yes,caller type,2
CVE-2019-12614,efa9ace68e487ddd29c2b4d6dd23242158f1f607,CWE-476,linux,P-9;,dlpar_parse_cc_property,"[""prop"", ""name""]",dlpar_free_cc_property,47,"[""kfree(prop->name);""]",T-14;,"dlpar_parse_cc_property
dlpar_free_cc_property",Yes,caller type,2
CVE-2019-12818,58bdd544e2933a21a51eecf17c3f5f94038261b5,CWE-476,linux,P-9;,"nfc_llcp_send_connect
nfc_llcp_send_cc
","[""miux_tlv；"", ""rw_tlv""]",nfc_llcp_send_connect,446,"[""llcp_add_tlv(skb, miux_tlv, miux_tlv_length);""]",T-15;,nfc_llcp_send_connect,No,None,1
CVE-2019-12984,385097a3675749cbc9e97c085c0e5dfe4269ca51,CWE-476,linux,P-9;,nfc_genl_deactivate_target,"[""info"", ""attrs"", ""NFC_ATTR_TARGET_INDEX""]",nfc_genl_deactivate_target,923,"[""target_idx= nla_get_u32(info->attrs[NFC_ATTR_TARGET_INDEX]);""]",T-15;,nfc_genl_deactivate_target,No,None,1
CVE-2019-9213,0a1d52994d440e21def1c2174932410b4f2a98a1,CWE-476,linux,P-10;,expand_downwards,"[""current"", ""flags""]",cap_mmap_addr,1332,"[""current->flags|= PF_SUPERPRIV;""]",T-16;,"expand_downwards
security_mmap_addr
cap_mmap_addr",Yes,caller type,3
CVE-2018-18445,b799207e1e1816b09e7a5920fbb2d5fcf6edd681,CWE-125,linux,"P-4;
P-9;",adjust_scalar_min_max_vals,"[""dst_reg""]",,1653,"[""reg->var_off= tnum_cast(reg->var_off, size);""]",T-3;,"adjust_scalar_min_max_vals
coerce_reg_to_size
",Yes,caller type,2
CVE-2018-13304,bd27a9364ca274ca97f1df6d984e88a0700fb235,CWE-617,Ffmpeg,P-3;,ff_mpeg4_decode_picture_header,"[""avctx"", ""profile""]",ff_mpeg4_decode_picture_header,"[52, 3247]","[""av_assert1(avctx->profile= == FF_PROFILE_MPEG4_SIMPLE_STUDIO);"", ""av_assert0(s->avctx->profile= == FF_PROFILE_MPEG4_SIMPLE_STUDIO);""]",T-5;,ff_mpeg4_decode_picture_header,No,None,1
CVE-2011-3602,92e22ca23e52066da2258df8c76a2dca8a428bcc,CWE-22,radvd,P-9;,set_interface_var,"[""name""]",set_interface_var,249,"[""fp= fopen(spath, \""w\"");""]",T-6;,set_interface_var,No,None,1
CVE-2014-10073,8b10426dcc0246c1712a99460dd470dcb1cc4d9c,CWE-22,Psensor,"P-1;
P-2;
P-5;
P-9;","create_response_file
main","[""resp""]",create_response_file,219,"[""file= fopen(fpath, \""rb\"");""]",T-6;,"create_response
create_response_file         ",Yes,caller type,2
CVE-2010-4164,5ef41308f94dcbb3b7afc56cdef1c2ba53fa5d2f,CWE-191,linux,"P-9;
P-11;",x25_parse_facilities,"[""len""]",x25_parse_facilities,"[104, 61]","[""len-= 2;"", ""while (len > 0) {;""]",T-4;,x25_parse_facilities,No,None,1
CVE-2010-4529,fdac1e0697356ac212259f2147aa60c72e334861,CWE-191,linux,"P-9;
P-10;",irda_getsockopt,"[""optval""]",irda_getsockopt,2311,"[""if (copy_to_user(optval, & list, sizeof (struct irda_device_list) - sizeof (struct irda_device_info)));""]",T-4;,irda_getsockopt,No,None,1
CVE-2011-2497,7ac28817536797fd40e9646452183606f9e17f71,CWE-191,linux,P-10;,l2cap_config_req,"[""chan"", ""conf_len""]",l2cap_config_req,2345,"[""memcpy(chan->conf_req + chan->conf_len, req->data, len);""]",T-1;,l2cap_config_req,No,None,1
CVE-2017-8924,654b404f2a222f918af9b0cd18ad469d0c941a8e,CWE-191,linux,P-10;,edge_bulk_in_callback,"[""urb"", ""actual_length""]",edge_bulk_in_callback,1770,"[""--urb->actual_length;""]",T-4;,edge_bulk_in_callback,No,None,1
CVE-2010-3067,75e1c70fc31490ef8a373ea2a4bea2524099b478,CWE-190,linux,P-9;,do_io_submit,"[""nr""]",do_io_submit,1662,"[""if (unlikely(!access_ok(VERIFY_READ, iocbpp, (nr * sizeof (* iocbpp)))));""]",T-4;,do_io_submit,No,None,1
CVE-2010-4160,253eacc070b114c2ec1f81b067d2fed7305467b0,CWE-190,linux,P-9;,SYSCALL_DEFINE6,"[""len"", ""size""]",security_socket_sendmsg,211,"[""if (memcpy_fromiovec(skb_put(skb, len), msg->msg_iov, len)) {;""]",T-1;,"SYSCALL_DEFINE6
sock_sendmsg
__sock_sendmsg
security_socket_sendmsg",Yes,caller type,4
CVE-2016-5314,391e77fcd217e78b2c51342ac3ddb7100ecacdd2,CWE-787,libtiff,"P-1;
P-3;
P-5;
P-9;","horizontalAccumulate8abgr
PixarLogSetupDecode
PixarLogDecode","[""sp"", ""stream"", ""avail_out"", ""tbuf_size""]",PixarLogDecode,787,"[""int state= inflate(& sp->stream, Z_PARTIAL_FLUSH);""]",T-1;,PixarLogDecode,No,None,1
CVE-2016-9535,3ca657a8793dd011bf869695d72ad31c779c3cc1,CWE-119,libtiff,"P-3;
P-8;
P-9;
P-11;","horAcc8
horAcc16
horAcc32
swabHorAcc16
swabHorAcc32
horDiff8
horDiff16
horDiff32
swabHorDiff16
swabHorDiff32
fpAcc
fpDiff","[""多个（assert中值）""]",fpDiff,"[406, 598]","[""_TIFFmemcpy(tmp, cp0, cc);""]",T-1;,fpDiff,No,None,1
CVE-2016-9535,6a984bf7905c6621281588431f384e79d11a2e33,CWE-119,libtiff,"P-1;
P-3;
P-5;","fpAcc
fpDiff
PredictorEncodeTile","[""tmp""]",fpDiff,"[406, 598]","[""_TIFFmemcpy(tmp, cp0, cc);""]",T-1;,fpDiff,No,None,1
CVE-2016-9536,83a4b92815ea04969d494416eaae3d4c6b338e4a,CWE-119,libtiff,"P-5;
P-8;
P-9;
P-11;","t2p_process_jpeg_strip
t2p_readwrite_pdf_image","[""buffersize""]",t2p_process_jpeg_strip,3476,"[""_TIFFmemcpy(& (buffer[* bufferoffset]), & (strip[i - 1]), 2);""]",T-1;,t2p_process_jpeg_strip,No,None,1
CVE-2016-9537,83a4b92815ea04969d494416eaae3d4c6b338e4a,CWE-119,libtiff,"P-2;
P-3;
P-9;"," loadImage
reverseSamplesBytes","[""buffsize""]",loadImage,6090,"[""read_buff[buffsize]= 0;""]",T-2;,loadImage,No,None,1
CVE-2016-9538,43c0b81a818640429317c80fea1e66771e85024b,CWE-190,libtiff,"P-2;
P-6;","readContigStripsIntoBuffer
readSeparateStripsIntoBuffer","[""strip,"", ""nstrips"", ""j"", ""strips_per_sample""]",readSeparateStripsIntoBuffer,"[4791, 3643]","[""bytes_read= TIFFReadEncodedStrip(in, strip, buff, stripsize);"", ""bytes_read= TIFFReadEncodedStrip(in, strip, bufp, - 1);""]",T-1;,readSeparateStripsIntoBuffer,No,None,1
CVE-2016-9539,ae9365db1b271b62b35ce018eac8799b1d5e8a53,CWE-119,libtiff,"P-1;
P-2;
P-9;",readContigTilesIntoBuffer,"[""tile_buffsize"", ""tilebuf""]",readContigTilesIntoBuffer,832,"[""tbytes= TIFFReadTile(in, tilebuf, col, row, 0, 0);""]",T-1;,readContigTilesIntoBuffer,No,None,1
CVE-2014-8130,3c5eb8b1be544e41d2c336191bc4936300ad7543,CWE-369,libtiff,P-9;,TIFFWriteScanline,"[""s""]",TIFFWriteScanline,260,"[""return (malloc((size_t) s)) ；;""]",T-18;,TIFFWriteScanline,No,None,1
CVE-2018-11381,3fcf41ed96ffa25b38029449520c8d0a198745f3,CWE-125,radare2,"P-2;
P-4;
P-10;",string_scan_range,"[""is_wide32""]",string_scan_range,115,"[""rc= r_utf32le_decode(buf + needle - from, to - needle, & r);""]",T-1;,string_scan_range,No,None,1
CVE-2018-11382,d04c78773f6959bcb427453f8e5b9824d5ba9eff,CWE-125,radare2,"P-9;
P-11;",INST_HANDLER,"[""len""]",INST_HANDLER,928,"[""int r= ((buf[0] >> 4) & 0xf) | ((buf[1] & 0x1) << 4);""]",T-2;,INST_HANDLER,No,None,1
CVE-2018-11384,77c47cf873dd55b396da60baa2ca83bbd39e4add,CWE-125,radare2,P-10;,sh_op,"[""len""]",sh_op,776,"[""op_MSB= anal->big_endian ? data[0] : data[1];""]",T-2;,sh_op,No,None,1
CVE-2018-12321,224e6bc13fa353dd3b7f7a2334588f1c4229e58d,CWE-125,radare2,"P-2;
P-10;",java_switch_op,"[""pos"", ""len""]",java_switch_op,685,"[""int min_val= (ut32) (UINT(data, pos + 4)),;""]",T-2;,java_switch_op,No,None,1
CVE-2018-12322,bbb4af56003c1afdad67af0c4339267ca38b1017,CWE-125,radare2,"P-1;
P-2;
P-9;
P-10;", _6502_op,"[""len""]",_6502_op,685,"[""if (data[1] <= 127);""]",T-2;, _6502_op,No,None,1
CVE-2014-0142,8e53abbc20d08ae3ec30c2054e1161314ad9501d,CWE-369,qemu,P-9;,bochs_open,"[""s"", ""extent_size""]",bochs_open,152,"[""if (s->catalog_size < bs->total_sectors / s->extent_size) {;""]",T-17;,bochs_open,No,None,1
CVE-2017-18174,251e22abde21833b3d29577e4d8c7aaccd650eee,CWE-415,linux,"P-2;
P-3;
P-11;","amd_gpio_probe
amd_gpio_remove","[""gpio_dev"", ""pctrl""]",amd_gpio_probe,"[2119, 829]","[""kfree(pctldev);"", ""pinctrl_unregister(gpio_dev->pctrl);""]",T-12;,amd_gpio_probe,No,None,1
CVE-2017-18174,8dca4a41f1ad65043a78c2338d9725f859c8d2c3,CWE-415,linux,P-3;,amd_gpio_remove,"[""gpio_dev"", ""pctrl""]",amd_gpio_remove,2120,"[""kfree(pctldev);""]",T-12;,amd_gpio_remove,No,None,1
CVE-2017-6074,5edabca9d4cff7f1f2b68f0bac55ef99d9798ba4,CWE-415,linux,"P-3;
P-11;",dccp_rcv_state_process,"[""skb""]",dccp_rcv_state_process,703,"[""__kfree_skb(skb);""]",T-12;,dccp_rcv_state_process,No,None,1
CVE-2017-6353,dfcb9f4f99f1e9a49e43398a7bfbf56927544af1,CWE-415,linux,"P-9;
P-11;","sctp_do_peeloff
sctp_wait_for_sndbuf","[""asoc""]",sctp_association_put,2001,"[""sctp_association_free(asoc);""]",T-12;,"sctp_wait_for_sndbuf
sctp_association_put",Yes,caller type,2
CVE-2017-8890,657831ffc38e30092a2d5f03d385d710eb88b09a,CWE-415,linux,,inet_csk_clone_lock,"[""inet_sk"", ""newsk"", ""mc_list""]",sk_free_unlock_clone,1760,"[""sk_free(sk);""]",T-12;,"inet_csk_clone_lock
dccp_create_openreq_child
sk_free_unlock_clone",Yes,callee type,3
CVE-2018-10902,39675f7a7c7e7702f7d5341f1e0d01db746543a0,CWE-415,linux,"P-1;
P-2;
P-3;
P-6;","snd_rawmidi_output_params
snd_rawmidi_input_params","[""params""]",,642,"[""newbuf= krealloc(runtime->buffer, params->buffer_size, GFP_KERNEL);""]",T-12;,"snd_rawmidi_output_params
",No,None,1
CVE-2018-13300,95556e27e2c1d56d9e18f5db34d6f756f3011148,CWE-125,ffmpeg,P-4;,handle_eac3,"[""avc"", ""avcl""]",avpriv_request_sample,408,"[""av_vlog(avc, AV_LOG_WARNING, msg, argument_list);""]",T-1;,"handle_eac3
avpriv_request_sample",Yes,caller type,2
CVE-2018-13305,d08d4a8c7387e758d439b0592782e4cfa2b4d6a4,CWE-125,ffmpeg,P-9;,vc1_put_blocks_clamped,"[""mquant""]",vc1_decode_b_mb_intfr,"[1583, 2217, 1584]","[""s->y_dc_scale= s->y_dc_scale_table[FFABS(mquant)];"", ""s->y_dc_scale= s->y_dc_scale_table[FFABS(mquant)];"", ""s->c_dc_scale= s->c_dc_scale_table[FFABS(mquant)];""]",T-2;,"vc1_put_blocks_clamped
vc1_decode_b_mb_intfr",Yes,callee type,2
CVE-2011-1745,194b3da873fd334ef183806db751473512af29ce,CWE-190,linux,"P-1;
P-5;
P-9;
P-10;","agp_generic_insert_memory
agp_generic_remove_memory","[""mem"", ""page_count"", ""pg_start""]",agp_generic_insert_memory,1104,"[""while (j < (pg_start + mem->page_count)) {;""]",T-4;,agp_generic_insert_memory,No,None,1
CVE-2011-4097,56c6a8a4aadca809e04276eabe5552935c51387f,CWE-190,linux,P-6;,oom_badness,"[""points""]",oom_badness,198,"[""points*= 1000;""]",T-4;,oom_badness,No,None,1
CVE-2017-17081,58cf31cee7a456057f337b3102a03206d833d5e8,CWE-125,ffmpeg,P-2;,gmc_mmx,"[""need_emu"", ""src""]",gmc_mmx,143,"[""\""m\"" (src[stride]), \""m\"" (src[stride + 1]),;""]",T-2;,gmc_mmx,No,None,1
CVE-2018-10001,47b7c68ae54560e2308bdb6be4fb076c73b93081,CWE-125,ffmpeg,"P-1;
P-10;",decode_init,"[""c"", ""pro""]",decode_init,1040,"[""c->frame_info_size= AV_RL32(avctx->extradata + 8);""]",T-3;,decode_init,No,None,1
CVE-2011-0709,7f285fa78d4b81b8458f05e77fb6b46245121b4e,CWE-476,linux,"P-7;
P-9;
P-10;
P-11;",__br_mdb_ip_get,"[""mdb""]",__br_mdb_ip_get,94,"[""hlist_for_each_entry_rcu(mp, p, & mdb->mhash[hash], hlist[mdb->ver]) {;""]",T-14;,__br_mdb_ip_get,No,None,1
CVE-2011-1478,66c46d741e2e60f0e8b625b80edb0ab820c46d7a,CWE-476,linux,P-1;,napi_reuse_skb,"[""skb"", ""dev"", ""napi""]",__netif_receive_skb,3024,"[""skb->skb_iif= skb->dev->ifindex;""]",T-14;,"napi_reuse_skb
napi_frags_skb
napi_gro_frags
napi_frags_finish
netif_receive_skb
__netif_receive_skb",Yes,callee type,6
CVE-2011-1478,6d152e23ad1a7a5b40fef1f42e017d66e6115159,CWE-476,linux,P-1;,napi_reuse_skb,"[""skb"", ""skb_iif"", ""napi""]",__netif_receive_skb,3025,"[""skb->skb_iif= skb->dev->ifindex;""]",T-14;,"napi_reuse_skb
napi_frags_skb
napi_gro_frags
napi_frags_finish
netif_receive_skb
__netif_receive_skb",Yes,callee type,6
CVE-2011-1598,c6914a6f261aca0c9f715f883a353ae7ff51fe83,CWE-476,linux,"P-1;
P-2;
P-9;",bcm_release,"[""sk"", ""bo""]",bcm_release,1435,"[""unregister_netdevice_notifier(& bo->notifier);""]",T-14;,bcm_release,No,None,1
CVE-2011-1748,10022a6c66e199d8f61d9044543f38785713cbbd,CWE-476,linux,"P-1;
P-2;
P-9;",raw_init,"[""sk"", ""ro""]",raw_init,310,"[""unregister_netdevice_notifier(& ro->notifier);""]",T-14;,raw_init,No,None,1
CVE-2011-1771,7797069305d13252fd66cf722aa8f2cbeb3c95cd,CWE-476,linux,"P-2;
P-4;
P-9;",cifs_close,"[""file"", ""private_data"", ""cifs_file""]",cifsFileInfo_put,287,"[""struct inode * inode= cifs_file->dentry->d_inode;""]",T-14;,"cifs_close
cifsFileInfo_put",Yes,caller type,2
CVE-2011-2928,338d0f0a6fbc82407864606f5b64b75aeb3c70f2,CWE-476,Linux,"P-2;
P-4;
P-9;
P-10;",befs_follow_link,"[""len""]",befs_read_lsymlink,149,"[""memcpy(buff + bytes_read, bh->b_data, plen);""]",T-15;,"befs_follow_link
befs_read_lsymlink",Yes,caller type,2
CVE-2011-3637,76597cd31470fa130784c78fadb4dab2e624a723,CWE-476,Linux,"P-4;
P-9;", m_stop,"[""vma""]",vma_stop,95,"[""up_read(& mm->mmap_sem);""]",T-14;," m_stop
vma_stop",Yes,caller type,2
CVE-2011-4081,7ed47b7d142ec99ad6880bbbec51e9f12b3af74c,CWE-476,Linux,"P-9;
P-11;","ghash_update
ghash_final","[""ctx"", ""gf128""]",gf128mul_4k_lle,452,"[""* r= t->t[ap[15]];""]",T-14;,"ghash_update
gf128mul_4k_lle",Yes,caller type,2
CVE-2011-4594,bc909d9ddbf7778371e36a651d6e4194b1cc7d4c,CWE-476,Linux,"P-4;
P-9;
P-10;",__sys_sendmsg,"[""msg_sys"", ""msg_name""]",__sys_sendmsg,1981,"[""memcpy(& used_address->name, msg->msg_name, used_address->name_len);""]",T-15;,__sys_sendmsg,No,None,1
CVE-2012-1016,db64ca25d661a47b996b4e2645998b5d7f0eb52c,CWE-476,krb5,"P-2;
P-10;",pkinit_server_return_padata,"[""rep""]",pkinit_server_return_padata,1020,"[""if (rep->u.dh_Info.kdfID) {;""]",T-14;,pkinit_server_return_padata,No,None,1
CVE-2017-6319,ad55822430a03fe075221b543efb434567e9e431,CWE-119,radare2,P-10;,dex_parse_debug_item,"[""argReg""]",dex_parse_debug_item,332,"[""debug_locals[argReg].name= \""this\"";""]",T-2;,dex_parse_debug_item,No,None,1
CVE-2017-6387,ead645853a63bf83d8386702cad0cf23b31d7eeb,CWE-125,radare2,P-10;,dex_loadcode,"[""bin"", ""methods"", ""i"", ""class_id""]",dex_loadcode,1509,"[""char * class_name= getstr(bin, bin->types[bin->methods[i].class_id].descriptor_id);""]",T-2;,dex_loadcode,No,None,1
CVE-2017-6448,f41e941341e44aa86edd4483c4487ec09a074257,CWE-119,radare2,P-4;,dalvik_disassemble,"[""op"", ""buf_asm""]",dalvik_disassemble,29,"[""sprintf(op->buf_asm, \""packed - switch - payload % d, % d\"", array_size, first_key);""]",T-1;,dalvik_disassemble,No,None,1
CVE-2017-7274,7ab66cca5bbdf6cb2d69339ef4f513d95e532dbf,CWE-476,radare2,P-10;,r_pkcs7_parse_cms,"[""object"", ""list"", ""objects""]",r_pkcs7_parse_cms,287,"[""if (!object || object->list.length != 2 || !object->list.objects[0] || object->list.objects[1]->list.length != 1);""]",T-14;,r_pkcs7_parse_cms,No,None,1
CVE-2017-7854,d2632f6483a3ceb5d8e0a5fb11142c51c43978b4,CWE-125,radare2,"P-9;
P-10;","r_bin_wasm_get_code_entries
r_bin_wasm_get_data_entries
r_bin_wasm_get_table_entries
r_bin_wasm_get_global_entries
r_bin_wasm_get_element_entries","[""len""]",consume_init_expr,72,"[""while (buf + i < max && buf[i] != eoc);""]",T-2;,"r_bin_wasm_get_data_entries
consume_init_expr",Yes,caller type,2
CVE-2017-9761,00e8f205475332d7842d0f0d1481eeab4e83017c,CWE-119,radare2,P-2;,r_core_cmd_subst_i,"[""cmd""]",find_eop,1394,"[""for (;"", ""* p;"", ""p++) {;""]",T-3;,"r_core_cmd_subst_i
find_eop",Yes,caller type,2
CVE-2017-9763,65000a7fd9eea62359e6d6714f17b94a99a82edd,CWE-119,radare2,"P-2;
P-9;","cmd_mount
grub_ext4_find_leaf
grub_ext2_read_block
find_file
grub_err_t read_foo
grubfs_free","[""buf""]",grub_ext2_read_block,389,"[""char buf[EXT2_BLOCK_SIZE(data)];""]",T-2;,grub_ext2_read_block,No,None,1
CVE-2017-9949,796dd28aaa6b9fa76d99c42c4d5ff8b257cc2191,CWE-787,radare2,"P-2;
P-9;","_server_handle_vCont
grub_ext2_read_block
grub_ext2_iterate_dir
grub_fshelp_read_file","[""dirent"", ""namelen"", ""+"", ""1""]",grub_ext2_iterate_dir,683,"[""char filename[dirent.namelen + 1];""]",T-2;,grub_ext2_iterate_dir,No,None,1
CVE-2018-11375,041e53cab7ca33481ae45ecd65ad596976d78e68,CWE-125,radare2,P-9;,INST_HANDLER (ldi),"[""buf""]",INST_HANDLER (ldi),916,"[""int k= (buf[3] << 8) | buf[2];""]",T-2;,INST_HANDLER (ldi),No,None,1
CVE-2018-11376,1f37c04f2a762500222dda2459e6a04646feeedf,CWE-125,radare2,"P-9;
P-10;","process_constructors
bin_entry","[""sec"", ""i""]",r_read_le32,176,"[""return (((ut32) s[3]) << 24) | (((ut32) s[2]) << 16) | (((ut32) s[1]) << 8) | (((ut32) s[0]) << 0);""]",T-2;,"process_constructors
r_read_le32",Yes,caller type,2
CVE-2018-20461,a1bc65c3db593530775823d6d7506a457ed95267,CWE-125,radare2,"P-2;
P-10;",core_anal_bytes,"[""buf"", ""j""]",core_anal_bytes,1572,"[""r_cons_printf(\"" % 02x\"", buf[j + idx]);""]",T-2;,core_anal_bytes,No,None,1
CVE-2017-9520,f85bc674b2a2256a364fe796351bc1971e106005,CWE-416,radare2,P-1;,r_config_set,"[""node"", ""value""]",r_config_set,391,"[""free(node->value);""]",T-12;,r_config_set,No,None,1
CVE-2018-12320,90b71c017a7fa9732fe45fd21b245ee051b1f548,CWE-416,radare2,P-9;,r_anal_bb_free,"[""bb""]",r_anal_bb_free,65,"[""R_FREE(bb);""]",T-12;,r_anal_bb_free,No,None,1
CVE-2016-8691,d8c2604cd438c41ec72aff52c16ebd8183068020,CWE-369,jasper,P-9;,jpc_siz_getparms,"[""siz"", ""comps"", ""i"", ""hsamp""]",jpc_dec_process_siz,1194,"[""cmpt->width= JPC_CEILDIV(dec->xend, cmpt->hstep) - JPC_CEILDIV(dec->xstart, cmpt->hstep);""]",T-19;,"jpc_dec_decode
jpc_getms
jpc_ms_create
jpc_mstab_lookup
jpc_siz_getparms
jpc_dec_mstab_lookup
jpc_dec_process_siz",Yes,callee type,7
CVE-2016-8692,d8c2604cd438c41ec72aff52c16ebd8183068020,CWE-369,jasper,P-9;,jpc_siz_getparms,"[""cmpt"", ""hstep""]",jpc_dec_process_siz,1196,"[""cmpt->height= JPC_CEILDIV(dec->yend, cmpt->vstep) - JPC_CEILDIV(dec->ystart, cmpt->vstep);""]",T-19;,"jpc_dec_decode
jpc_getms
jpc_ms_create
jpc_mstab_lookup
jpc_siz_getparms
jpc_dec_mstab_lookup
jpc_dec_process_siz",Yes,callee type,7
